Salary_men,Salary_woman,Age_men,Age_woman,Years_exp_men,Years_exp_woman
120000.0,160000.0,32.0,34.0,7.0,11.0
25000.0,60000.0,24.0,28.0,0.0,3.0
190000.0,120000.0,37.0,32.0,14.0,7.0
200000.0,25000.0,39.0,24.0,16.0,0.0
55000.0,190000.0,26.0,37.0,2.0,14.0
140000.0,200000.0,31.0,39.0,8.0,16.0
70000.0,55000.0,29.0,26.0,4.0,2.0
130000.0,140000.0,33.0,31.0,9.0,8.0
80000.0,70000.0,27.0,29.0,3.0,4.0
170000.0,130000.0,36.0,33.0,12.0,9.0
60000.0,80000.0,25.0,27.0,1.0,3.0
90000.0,170000.0,30.0,36.0,5.0,12.0
160000.0,60000.0,34.0,25.0,11.0,1.0
60000.0,90000.0,28.0,30.0,3.0,5.0
120000.0,160000.0,32.0,34.0,7.0,11.0
25000.0,60000.0,24.0,28.0,0.0,3.0
190000.0,120000.0,37.0,32.0,14.0,7.0
200000.0,25000.0,39.0,24.0,16.0,0.0
55000.0,190000.0,26.0,37.0,2.0,14.0
140000.0,200000.0,31.0,39.0,8.0,16.0
70000.0,55000.0,29.0,26.0,4.0,2.0
130000.0,140000.0,33.0,31.0,9.0,8.0
80000.0,70000.0,27.0,29.0,3.0,4.0
170000.0,130000.0,36.0,33.0,12.0,9.0
60000.0,80000.0,25.0,27.0,1.0,3.0
90000.0,170000.0,30.0,36.0,5.0,12.0
160000.0,60000.0,34.0,25.0,11.0,1.0
60000.0,90000.0,28.0,30.0,3.0,5.0
120000.0,160000.0,32.0,34.0,7.0,11.0
25000.0,60000.0,24.0,28.0,0.0,3.0
190000.0,120000.0,37.0,32.0,14.0,7.0
200000.0,25000.0,39.0,24.0,16.0,0.0
55000.0,190000.0,26.0,37.0,2.0,14.0
140000.0,200000.0,31.0,39.0,8.0,16.0
70000.0,55000.0,29.0,26.0,4.0,2.0
130000.0,140000.0,33.0,31.0,9.0,8.0
80000.0,70000.0,27.0,29.0,3.0,4.0
170000.0,130000.0,36.0,33.0,12.0,9.0
60000.0,80000.0,25.0,27.0,1.0,3.0
90000.0,170000.0,30.0,36.0,5.0,12.0
160000.0,60000.0,34.0,25.0,11.0,1.0
60000.0,90000.0,28.0,30.0,3.0,5.0
120000.0,160000.0,32.0,34.0,7.0,11.0
25000.0,60000.0,24.0,28.0,0.0,3.0
190000.0,120000.0,37.0,32.0,14.0,7.0
200000.0,25000.0,39.0,24.0,16.0,0.0
55000.0,190000.0,26.0,37.0,2.0,14.0
140000.0,200000.0,31.0,39.0,8.0,16.0
70000.0,55000.0,29.0,26.0,4.0,2.0
130000.0,140000.0,33.0,31.0,9.0,8.0
80000.0,70000.0,27.0,29.0,3.0,4.0
170000.0,130000.0,36.0,33.0,12.0,9.0
60000.0,80000.0,25.0,27.0,1.0,3.0
90000.0,170000.0,30.0,36.0,5.0,12.0
160000.0,60000.0,34.0,25.0,11.0,1.0
60000.0,90000.0,28.0,30.0,3.0,5.0
120000.0,160000.0,32.0,34.0,7.0,11.0
25000.0,60000.0,24.0,28.0,0.0,3.0
190000.0,120000.0,37.0,32.0,14.0,7.0
200000.0,25000.0,39.0,24.0,16.0,0.0
55000.0,190000.0,26.0,37.0,2.0,14.0
140000.0,200000.0,31.0,39.0,8.0,16.0
70000.0,55000.0,29.0,26.0,4.0,2.0
130000.0,140000.0,33.0,31.0,9.0,8.0
80000.0,70000.0,27.0,29.0,3.0,4.0
170000.0,130000.0,36.0,33.0,12.0,9.0
60000.0,80000.0,25.0,27.0,1.0,3.0
90000.0,75000.0,30.0,29.0,5.0,3.0
160000.0,120000.0,34.0,32.0,11.0,8.0
60000.0,65000.0,28.0,27.0,3.0,2.0
120000.0,100000.0,32.0,30.0,7.0,6.0
25000.0,150000.0,24.0,36.0,0.0,11.0
190000.0,60000.0,37.0,28.0,14.0,3.0
200000.0,120000.0,39.0,33.0,16.0,9.0
55000.0,45000.0,26.0,26.0,2.0,1.0
140000.0,80000.0,31.0,29.0,8.0,5.0
70000.0,150000.0,29.0,35.0,4.0,11.0
130000.0,65000.0,33.0,27.0,9.0,2.0
80000.0,100000.0,27.0,31.0,3.0,7.0
75000.0,90000.0,29.0,28.0,3.0,4.0
120000.0,40000.0,32.0,24.0,8.0,0.0
65000.0,110000.0,27.0,30.0,2.0,6.0
100000.0,170000.0,30.0,34.0,6.0,12.0
150000.0,75000.0,36.0,27.0,11.0,3.0
60000.0,120000.0,28.0,33.0,3.0,8.0
120000.0,70000.0,33.0,29.0,9.0,4.0
45000.0,30000.0,26.0,25.0,1.0,1.0
80000.0,180000.0,29.0,36.0,5.0,13.0
150000.0,200000.0,35.0,39.0,11.0,15.0
65000.0,50000.0,27.0,26.0,2.0,1.0
100000.0,140000.0,31.0,31.0,7.0,8.0
90000.0,65000.0,28.0,28.0,4.0,3.0
40000.0,110000.0,24.0,32.0,0.0,7.0
110000.0,28000.0,30.0,24.0,6.0,0.0
170000.0,190000.0,34.0,37.0,12.0,14.0
75000.0,210000.0,27.0,39.0,3.0,16.0
120000.0,55000.0,33.0,26.0,8.0,2.0
70000.0,140000.0,29.0,31.0,4.0,8.0
30000.0,70000.0,25.0,29.0,1.0,4.0
180000.0,130000.0,36.0,33.0,13.0,9.0
200000.0,80000.0,39.0,27.0,15.0,3.0
50000.0,170000.0,26.0,36.0,1.0,12.0
140000.0,60000.0,31.0,25.0,8.0,1.0
65000.0,90000.0,28.0,30.0,3.0,5.0
110000.0,160000.0,32.0,34.0,7.0,11.0
28000.0,60000.0,24.0,28.0,0.0,3.0
190000.0,120000.0,37.0,32.0,14.0,7.0
210000.0,25000.0,39.0,24.0,16.0,0.0
55000.0,190000.0,26.0,37.0,2.0,14.0
140000.0,200000.0,31.0,39.0,8.0,16.0
70000.0,55000.0,29.0,26.0,4.0,2.0
130000.0,140000.0,33.0,31.0,9.0,8.0
80000.0,70000.0,27.0,29.0,3.0,4.0
170000.0,130000.0,36.0,33.0,12.0,9.0
60000.0,80000.0,25.0,27.0,1.0,3.0
90000.0,170000.0,30.0,36.0,5.0,12.0
160000.0,60000.0,34.0,25.0,11.0,1.0
60000.0,90000.0,28.0,30.0,3.0,5.0
120000.0,160000.0,32.0,34.0,7.0,11.0
25000.0,60000.0,24.0,28.0,0.0,3.0
190000.0,120000.0,37.0,32.0,14.0,7.0
200000.0,25000.0,39.0,24.0,16.0,0.0
55000.0,190000.0,26.0,37.0,2.0,14.0
140000.0,200000.0,31.0,39.0,8.0,16.0
70000.0,55000.0,29.0,26.0,4.0,2.0
130000.0,140000.0,33.0,31.0,9.0,8.0
80000.0,70000.0,27.0,29.0,3.0,4.0
170000.0,130000.0,36.0,33.0,12.0,9.0
60000.0,80000.0,25.0,27.0,1.0,3.0
90000.0,170000.0,30.0,36.0,5.0,12.0
160000.0,60000.0,34.0,25.0,11.0,1.0
60000.0,90000.0,28.0,30.0,3.0,5.0
120000.0,160000.0,32.0,34.0,7.0,11.0
25000.0,60000.0,24.0,28.0,0.0,3.0
190000.0,120000.0,37.0,32.0,14.0,7.0
200000.0,25000.0,39.0,24.0,16.0,0.0
55000.0,190000.0,26.0,37.0,2.0,14.0
140000.0,200000.0,31.0,39.0,8.0,16.0
70000.0,55000.0,29.0,26.0,4.0,2.0
130000.0,140000.0,33.0,31.0,9.0,8.0
80000.0,70000.0,27.0,29.0,3.0,4.0
170000.0,130000.0,36.0,33.0,12.0,9.0
60000.0,80000.0,25.0,27.0,1.0,3.0
90000.0,170000.0,30.0,36.0,5.0,12.0
160000.0,60000.0,34.0,25.0,11.0,1.0
60000.0,90000.0,28.0,30.0,3.0,5.0
120000.0,160000.0,32.0,34.0,7.0,11.0
25000.0,60000.0,24.0,28.0,0.0,3.0
190000.0,120000.0,37.0,32.0,14.0,7.0
200000.0,25000.0,39.0,24.0,16.0,0.0
55000.0,190000.0,26.0,37.0,2.0,14.0
140000.0,200000.0,31.0,39.0,8.0,16.0
70000.0,55000.0,29.0,26.0,4.0,2.0
130000.0,140000.0,33.0,31.0,9.0,8.0
80000.0,70000.0,27.0,29.0,3.0,4.0
170000.0,130000.0,36.0,33.0,12.0,9.0
60000.0,80000.0,25.0,27.0,1.0,3.0
90000.0,170000.0,30.0,36.0,5.0,12.0
160000.0,60000.0,34.0,25.0,11.0,1.0
60000.0,90000.0,28.0,30.0,3.0,5.0
120000.0,160000.0,32.0,34.0,7.0,11.0
25000.0,60000.0,24.0,28.0,0.0,3.0
190000.0,120000.0,37.0,32.0,14.0,7.0
200000.0,25000.0,39.0,24.0,16.0,0.0
55000.0,190000.0,26.0,37.0,2.0,14.0
140000.0,200000.0,31.0,39.0,8.0,16.0
70000.0,55000.0,29.0,26.0,4.0,2.0
130000.0,140000.0,33.0,31.0,9.0,8.0
80000.0,70000.0,27.0,29.0,3.0,4.0
170000.0,130000.0,36.0,33.0,12.0,9.0
60000.0,80000.0,25.0,27.0,1.0,3.0
90000.0,170000.0,30.0,36.0,5.0,12.0
160000.0,60000.0,34.0,25.0,11.0,1.0
60000.0,90000.0,28.0,30.0,3.0,5.0
120000.0,160000.0,32.0,34.0,7.0,11.0
25000.0,60000.0,24.0,28.0,0.0,3.0
190000.0,120000.0,37.0,32.0,14.0,7.0
200000.0,25000.0,39.0,24.0,16.0,0.0
55000.0,190000.0,26.0,37.0,2.0,14.0
140000.0,200000.0,31.0,39.0,8.0,16.0
70000.0,55000.0,29.0,26.0,4.0,2.0
130000.0,140000.0,33.0,31.0,9.0,8.0
80000.0,70000.0,27.0,29.0,3.0,4.0
170000.0,130000.0,36.0,33.0,12.0,9.0
60000.0,80000.0,25.0,27.0,1.0,3.0
90000.0,170000.0,30.0,36.0,5.0,12.0
160000.0,60000.0,34.0,25.0,11.0,1.0
60000.0,90000.0,28.0,30.0,3.0,5.0
120000.0,160000.0,32.0,34.0,7.0,11.0
25000.0,60000.0,24.0,28.0,0.0,3.0
190000.0,120000.0,37.0,32.0,14.0,7.0
200000.0,25000.0,39.0,24.0,16.0,0.0
55000.0,190000.0,26.0,37.0,2.0,14.0
140000.0,200000.0,31.0,39.0,8.0,16.0
70000.0,120000.0,29.0,27.0,4.0,7.0
130000.0,60000.0,33.0,28.0,9.0,3.0
80000.0,120000.0,27.0,33.0,3.0,8.0
170000.0,65000.0,36.0,27.0,12.0,2.0
60000.0,100000.0,25.0,30.0,1.0,6.0
90000.0,150000.0,30.0,36.0,5.0,11.0
160000.0,65000.0,34.0,29.0,11.0,3.0
60000.0,120000.0,28.0,32.0,3.0,9.0
120000.0,45000.0,32.0,26.0,7.0,1.0
25000.0,80000.0,24.0,29.0,0.0,5.0
190000.0,150000.0,37.0,35.0,14.0,11.0
200000.0,65000.0,39.0,27.0,16.0,2.0
120000.0,100000.0,27.0,31.0,7.0,7.0
60000.0,90000.0,28.0,28.0,3.0,4.0
120000.0,40000.0,33.0,24.0,8.0,0.0
65000.0,110000.0,27.0,30.0,2.0,6.0
100000.0,170000.0,30.0,34.0,6.0,12.0
150000.0,75000.0,36.0,27.0,11.0,3.0
65000.0,120000.0,29.0,33.0,3.0,8.0
120000.0,70000.0,32.0,29.0,9.0,4.0
45000.0,30000.0,26.0,25.0,1.0,1.0
80000.0,180000.0,29.0,36.0,5.0,13.0
150000.0,200000.0,35.0,39.0,11.0,15.0
65000.0,50000.0,27.0,26.0,2.0,1.0
100000.0,140000.0,31.0,31.0,7.0,8.0
90000.0,65000.0,28.0,28.0,4.0,3.0
40000.0,110000.0,24.0,32.0,0.0,7.0
110000.0,28000.0,30.0,24.0,6.0,0.0
170000.0,190000.0,34.0,37.0,12.0,14.0
75000.0,210000.0,27.0,39.0,3.0,16.0
120000.0,55000.0,33.0,26.0,8.0,2.0
70000.0,140000.0,29.0,31.0,4.0,8.0
30000.0,70000.0,25.0,29.0,1.0,4.0
180000.0,130000.0,36.0,33.0,13.0,9.0
200000.0,80000.0,39.0,27.0,15.0,3.0
50000.0,170000.0,26.0,36.0,1.0,12.0
140000.0,60000.0,31.0,25.0,8.0,1.0
65000.0,90000.0,28.0,30.0,3.0,5.0
110000.0,160000.0,32.0,34.0,7.0,11.0
28000.0,60000.0,24.0,28.0,0.0,3.0
190000.0,120000.0,37.0,32.0,14.0,7.0
210000.0,25000.0,39.0,24.0,16.0,0.0
55000.0,190000.0,26.0,37.0,2.0,14.0
140000.0,200000.0,31.0,39.0,8.0,16.0
70000.0,55000.0,29.0,26.0,4.0,2.0
130000.0,140000.0,33.0,31.0,9.0,8.0
80000.0,70000.0,27.0,29.0,3.0,4.0
170000.0,130000.0,36.0,33.0,12.0,9.0
60000.0,80000.0,25.0,27.0,1.0,3.0
90000.0,170000.0,30.0,36.0,5.0,12.0
160000.0,60000.0,34.0,25.0,11.0,1.0
60000.0,90000.0,28.0,30.0,3.0,5.0
120000.0,160000.0,32.0,34.0,7.0,11.0
25000.0,60000.0,24.0,28.0,0.0,3.0
190000.0,120000.0,37.0,32.0,14.0,7.0
200000.0,25000.0,39.0,24.0,16.0,0.0
55000.0,190000.0,26.0,37.0,2.0,14.0
140000.0,200000.0,31.0,39.0,8.0,16.0
70000.0,55000.0,29.0,26.0,4.0,2.0
130000.0,140000.0,33.0,31.0,9.0,8.0
80000.0,70000.0,27.0,29.0,3.0,4.0
170000.0,130000.0,36.0,33.0,12.0,9.0
60000.0,80000.0,25.0,27.0,1.0,3.0
90000.0,170000.0,30.0,36.0,5.0,12.0
160000.0,60000.0,34.0,25.0,11.0,1.0
60000.0,90000.0,28.0,30.0,3.0,5.0
120000.0,160000.0,32.0,34.0,7.0,11.0
25000.0,60000.0,24.0,28.0,0.0,3.0
190000.0,120000.0,37.0,32.0,14.0,7.0
200000.0,25000.0,39.0,24.0,16.0,0.0
55000.0,190000.0,26.0,37.0,2.0,14.0
140000.0,200000.0,31.0,39.0,8.0,16.0
70000.0,55000.0,29.0,26.0,4.0,2.0
130000.0,140000.0,33.0,31.0,9.0,8.0
80000.0,70000.0,27.0,29.0,3.0,4.0
170000.0,130000.0,36.0,33.0,12.0,9.0
60000.0,80000.0,25.0,27.0,1.0,3.0
90000.0,170000.0,30.0,36.0,5.0,12.0
160000.0,60000.0,34.0,25.0,11.0,1.0
60000.0,90000.0,28.0,30.0,3.0,5.0
120000.0,160000.0,32.0,34.0,7.0,11.0
25000.0,60000.0,24.0,28.0,0.0,3.0
190000.0,120000.0,37.0,32.0,14.0,7.0
200000.0,25000.0,39.0,24.0,16.0,0.0
55000.0,190000.0,26.0,37.0,2.0,14.0
140000.0,200000.0,31.0,39.0,8.0,16.0
70000.0,55000.0,29.0,26.0,4.0,2.0
130000.0,140000.0,33.0,31.0,9.0,8.0
80000.0,70000.0,27.0,29.0,3.0,4.0
170000.0,130000.0,36.0,33.0,12.0,9.0
60000.0,80000.0,25.0,27.0,1.0,3.0
90000.0,170000.0,30.0,36.0,5.0,12.0
160000.0,60000.0,34.0,25.0,11.0,1.0
60000.0,90000.0,28.0,30.0,3.0,5.0
120000.0,160000.0,32.0,34.0,7.0,11.0
25000.0,60000.0,24.0,28.0,0.0,3.0
190000.0,120000.0,37.0,32.0,14.0,7.0
200000.0,25000.0,39.0,24.0,16.0,0.0
55000.0,190000.0,26.0,37.0,2.0,14.0
140000.0,200000.0,31.0,39.0,8.0,16.0
70000.0,55000.0,29.0,26.0,4.0,2.0
130000.0,140000.0,33.0,31.0,9.0,8.0
80000.0,70000.0,27.0,29.0,3.0,4.0
170000.0,130000.0,36.0,33.0,12.0,9.0
60000.0,80000.0,25.0,27.0,1.0,3.0
90000.0,170000.0,30.0,36.0,5.0,12.0
160000.0,60000.0,34.0,25.0,11.0,1.0
60000.0,90000.0,28.0,30.0,3.0,5.0
120000.0,160000.0,32.0,34.0,7.0,11.0
25000.0,60000.0,24.0,28.0,0.0,3.0
190000.0,120000.0,37.0,32.0,14.0,7.0
200000.0,25000.0,39.0,24.0,16.0,0.0
55000.0,190000.0,26.0,37.0,2.0,14.0
140000.0,200000.0,31.0,39.0,8.0,16.0
70000.0,55000.0,29.0,26.0,4.0,2.0
130000.0,140000.0,33.0,31.0,9.0,8.0
80000.0,70000.0,27.0,29.0,3.0,4.0
170000.0,130000.0,36.0,33.0,12.0,9.0
60000.0,80000.0,25.0,27.0,1.0,3.0
90000.0,170000.0,30.0,36.0,5.0,12.0
160000.0,60000.0,34.0,25.0,11.0,1.0
60000.0,90000.0,28.0,30.0,3.0,5.0
120000.0,160000.0,32.0,34.0,7.0,11.0
25000.0,60000.0,24.0,28.0,0.0,3.0
190000.0,120000.0,37.0,32.0,14.0,7.0
200000.0,25000.0,39.0,24.0,16.0,0.0
55000.0,190000.0,26.0,37.0,2.0,14.0
140000.0,200000.0,31.0,39.0,8.0,16.0
70000.0,65000.0,29.0,29.0,4.0,4.0
130000.0,125000.0,33.0,34.0,9.0,9.0
80000.0,70000.0,27.0,28.0,3.0,3.0
170000.0,110000.0,36.0,31.0,12.0,7.0
60000.0,160000.0,25.0,37.0,1.0,12.0
90000.0,75000.0,30.0,30.0,5.0,4.0
160000.0,120000.0,34.0,33.0,11.0,8.0
60000.0,50000.0,28.0,27.0,3.0,2.0
120000.0,85000.0,32.0,30.0,7.0,5.0
25000.0,155000.0,24.0,36.0,0.0,11.0
190000.0,70000.0,37.0,28.0,14.0,3.0
200000.0,115000.0,39.0,32.0,16.0,8.0
65000.0,95000.0,29.0,29.0,4.0,5.0
125000.0,40000.0,34.0,25.0,9.0,0.0
70000.0,115000.0,28.0,31.0,3.0,6.0
110000.0,175000.0,31.0,35.0,7.0,12.0
160000.0,70000.0,37.0,28.0,12.0,3.0
75000.0,135000.0,30.0,33.0,4.0,9.0
120000.0,75000.0,33.0,29.0,8.0,4.0
50000.0,30000.0,27.0,25.0,2.0,1.0
85000.0,185000.0,30.0,36.0,5.0,13.0
155000.0,210000.0,36.0,40.0,11.0,15.0
70000.0,45000.0,28.0,27.0,3.0,1.0
115000.0,145000.0,32.0,32.0,8.0,9.0
95000.0,70000.0,29.0,28.0,5.0,3.0
40000.0,120000.0,25.0,32.0,0.0,7.0
115000.0,28000.0,31.0,24.0,6.0,0.0
175000.0,195000.0,35.0,38.0,12.0,14.0
70000.0,215000.0,28.0,40.0,3.0,16.0
135000.0,55000.0,33.0,27.0,9.0,2.0
75000.0,145000.0,29.0,32.0,4.0,9.0
30000.0,75000.0,25.0,29.0,1.0,4.0
185000.0,135000.0,36.0,33.0,13.0,9.0
210000.0,80000.0,40.0,27.0,15.0,3.0
45000.0,185000.0,27.0,36.0,1.0,13.0
145000.0,60000.0,32.0,25.0,9.0,1.0
70000.0,95000.0,28.0,30.0,3.0,5.0
120000.0,170000.0,32.0,34.0,7.0,12.0
28000.0,65000.0,24.0,28.0,0.0,3.0
195000.0,120000.0,38.0,32.0,14.0,7.0
215000.0,25000.0,40.0,24.0,16.0,0.0
55000.0,195000.0,27.0,38.0,2.0,14.0
145000.0,215000.0,32.0,40.0,9.0,16.0
75000.0,55000.0,29.0,27.0,4.0,2.0
135000.0,145000.0,33.0,32.0,9.0,9.0
80000.0,75000.0,27.0,29.0,3.0,4.0
185000.0,135000.0,36.0,33.0,13.0,9.0
60000.0,80000.0,25.0,27.0,1.0,3.0
95000.0,185000.0,30.0,36.0,5.0,13.0
170000.0,60000.0,34.0,25.0,12.0,1.0
65000.0,95000.0,28.0,30.0,3.0,5.0
120000.0,170000.0,32.0,34.0,7.0,12.0
25000.0,65000.0,24.0,28.0,0.0,3.0
195000.0,120000.0,38.0,32.0,14.0,7.0
215000.0,25000.0,40.0,24.0,16.0,0.0
55000.0,195000.0,27.0,38.0,2.0,14.0
145000.0,215000.0,32.0,40.0,9.0,16.0
75000.0,55000.0,29.0,27.0,4.0,2.0
135000.0,145000.0,33.0,32.0,9.0,9.0
80000.0,75000.0,27.0,29.0,3.0,4.0
185000.0,135000.0,36.0,33.0,13.0,9.0
60000.0,80000.0,25.0,27.0,1.0,3.0
95000.0,185000.0,30.0,36.0,5.0,13.0
170000.0,60000.0,34.0,25.0,12.0,1.0
65000.0,95000.0,28.0,30.0,3.0,5.0
120000.0,170000.0,32.0,34.0,7.0,12.0
25000.0,65000.0,24.0,28.0,0.0,3.0
195000.0,120000.0,38.0,32.0,14.0,7.0
215000.0,25000.0,40.0,24.0,16.0,0.0
55000.0,195000.0,27.0,38.0,2.0,14.0
145000.0,215000.0,32.0,40.0,9.0,16.0
75000.0,55000.0,29.0,27.0,4.0,2.0
135000.0,145000.0,33.0,32.0,9.0,9.0
80000.0,75000.0,27.0,29.0,3.0,4.0
185000.0,135000.0,36.0,33.0,13.0,9.0
60000.0,80000.0,25.0,27.0,1.0,3.0
95000.0,185000.0,30.0,36.0,5.0,13.0
170000.0,60000.0,34.0,25.0,12.0,1.0
65000.0,95000.0,28.0,30.0,3.0,5.0
120000.0,170000.0,32.0,34.0,7.0,12.0
25000.0,65000.0,24.0,28.0,0.0,3.0
195000.0,120000.0,38.0,32.0,14.0,7.0
215000.0,25000.0,40.0,24.0,16.0,0.0
55000.0,195000.0,27.0,38.0,2.0,14.0
145000.0,215000.0,32.0,40.0,9.0,16.0
75000.0,55000.0,29.0,27.0,4.0,2.0
135000.0,145000.0,33.0,32.0,9.0,9.0
80000.0,75000.0,27.0,29.0,3.0,4.0
185000.0,135000.0,36.0,33.0,13.0,9.0
60000.0,80000.0,25.0,27.0,1.0,3.0
95000.0,185000.0,30.0,36.0,5.0,13.0
170000.0,60000.0,34.0,25.0,12.0,1.0
65000.0,95000.0,28.0,30.0,3.0,5.0
120000.0,170000.0,32.0,34.0,7.0,12.0
25000.0,65000.0,24.0,28.0,0.0,3.0
195000.0,120000.0,38.0,32.0,14.0,7.0
215000.0,25000.0,40.0,24.0,16.0,0.0
55000.0,195000.0,27.0,38.0,2.0,14.0
145000.0,215000.0,32.0,40.0,9.0,16.0
75000.0,55000.0,29.0,27.0,4.0,2.0
135000.0,145000.0,33.0,32.0,9.0,9.0
80000.0,75000.0,27.0,29.0,3.0,4.0
185000.0,135000.0,36.0,33.0,13.0,9.0
60000.0,80000.0,25.0,27.0,1.0,3.0
95000.0,185000.0,30.0,36.0,5.0,13.0
170000.0,60000.0,34.0,25.0,12.0,1.0
65000.0,95000.0,28.0,30.0,3.0,5.0
120000.0,170000.0,32.0,34.0,7.0,12.0
25000.0,65000.0,24.0,28.0,0.0,3.0
195000.0,120000.0,38.0,32.0,14.0,7.0
215000.0,25000.0,40.0,24.0,16.0,0.0
55000.0,195000.0,27.0,38.0,2.0,14.0
145000.0,215000.0,32.0,40.0,9.0,16.0
75000.0,55000.0,29.0,27.0,4.0,2.0
135000.0,145000.0,33.0,32.0,9.0,9.0
80000.0,75000.0,27.0,29.0,3.0,4.0
185000.0,135000.0,36.0,33.0,13.0,9.0
60000.0,80000.0,25.0,27.0,1.0,3.0
95000.0,185000.0,30.0,36.0,5.0,13.0
170000.0,60000.0,34.0,25.0,12.0,1.0
65000.0,95000.0,28.0,30.0,3.0,5.0
120000.0,170000.0,32.0,34.0,7.0,12.0
25000.0,65000.0,24.0,28.0,0.0,3.0
195000.0,120000.0,38.0,32.0,14.0,7.0
215000.0,25000.0,40.0,24.0,16.0,0.0
55000.0,195000.0,27.0,38.0,2.0,14.0
145000.0,215000.0,32.0,40.0,9.0,16.0
75000.0,75000.0,29.0,26.0,4.0,2.0
135000.0,185000.0,33.0,39.0,9.0,14.0
80000.0,120000.0,27.0,32.0,3.0,7.0
185000.0,60000.0,36.0,28.0,13.0,3.0
60000.0,145000.0,25.0,35.0,1.0,10.0
95000.0,75000.0,30.0,29.0,5.0,4.0
170000.0,135000.0,34.0,33.0,12.0,8.0
65000.0,70000.0,28.0,27.0,3.0,2.0
120000.0,175000.0,32.0,36.0,7.0,12.0
25000.0,28000.0,24.0,24.0,0.0,0.0
195000.0,195000.0,38.0,38.0,14.0,14.0
215000.0,215000.0,40.0,40.0,16.0,16.0
75000.0,55000.0,26.0,27.0,2.0,2.0
185000.0,145000.0,39.0,32.0,14.0,9.0
120000.0,75000.0,32.0,29.0,7.0,4.0
60000.0,135000.0,28.0,33.0,3.0,9.0
145000.0,80000.0,35.0,27.0,10.0,3.0
75000.0,185000.0,29.0,36.0,4.0,13.0
135000.0,60000.0,33.0,25.0,8.0,1.0
70000.0,95000.0,27.0,30.0,2.0,5.0
175000.0,170000.0,36.0,34.0,12.0,12.0
28000.0,65000.0,24.0,28.0,0.0,3.0
195000.0,120000.0,38.0,32.0,14.0,7.0
215000.0,25000.0,40.0,24.0,16.0,0.0
55000.0,195000.0,27.0,38.0,2.0,14.0
145000.0,215000.0,32.0,40.0,9.0,16.0
75000.0,55000.0,29.0,27.0,4.0,2.0
135000.0,145000.0,33.0,32.0,9.0,9.0
80000.0,75000.0,27.0,29.0,3.0,4.0
185000.0,135000.0,36.0,33.0,13.0,9.0
60000.0,80000.0,25.0,27.0,1.0,3.0
95000.0,185000.0,30.0,36.0,5.0,13.0
170000.0,60000.0,34.0,25.0,12.0,1.0
65000.0,95000.0,28.0,30.0,3.0,5.0
120000.0,170000.0,32.0,34.0,7.0,12.0
25000.0,65000.0,24.0,28.0,0.0,3.0
195000.0,120000.0,38.0,32.0,14.0,7.0
215000.0,25000.0,40.0,24.0,16.0,0.0
55000.0,195000.0,27.0,38.0,2.0,14.0
145000.0,215000.0,32.0,40.0,9.0,16.0
75000.0,55000.0,29.0,27.0,4.0,2.0
135000.0,145000.0,33.0,32.0,9.0,9.0
80000.0,75000.0,27.0,29.0,3.0,4.0
185000.0,135000.0,36.0,33.0,13.0,9.0
60000.0,80000.0,25.0,27.0,1.0,3.0
95000.0,185000.0,30.0,36.0,5.0,13.0
170000.0,60000.0,34.0,25.0,12.0,1.0
65000.0,95000.0,28.0,30.0,3.0,5.0
120000.0,170000.0,32.0,34.0,7.0,12.0
25000.0,65000.0,24.0,28.0,0.0,3.0
195000.0,120000.0,38.0,32.0,14.0,7.0
215000.0,25000.0,40.0,24.0,16.0,0.0
55000.0,195000.0,27.0,38.0,2.0,14.0
145000.0,215000.0,32.0,40.0,9.0,16.0
75000.0,55000.0,29.0,27.0,4.0,2.0
135000.0,145000.0,33.0,32.0,9.0,9.0
80000.0,75000.0,27.0,29.0,3.0,4.0
185000.0,135000.0,36.0,33.0,13.0,9.0
60000.0,80000.0,25.0,27.0,1.0,3.0
95000.0,185000.0,30.0,36.0,5.0,13.0
170000.0,60000.0,34.0,25.0,12.0,1.0
65000.0,95000.0,28.0,30.0,3.0,5.0
120000.0,170000.0,32.0,34.0,7.0,12.0
25000.0,65000.0,24.0,28.0,0.0,3.0
195000.0,120000.0,38.0,32.0,14.0,7.0
215000.0,25000.0,40.0,24.0,16.0,0.0
55000.0,195000.0,27.0,38.0,2.0,14.0
145000.0,215000.0,32.0,40.0,9.0,16.0
75000.0,55000.0,29.0,27.0,4.0,2.0
135000.0,145000.0,33.0,32.0,9.0,9.0
80000.0,75000.0,27.0,29.0,3.0,4.0
185000.0,135000.0,36.0,33.0,13.0,9.0
60000.0,80000.0,25.0,27.0,1.0,3.0
95000.0,185000.0,30.0,36.0,5.0,13.0
170000.0,60000.0,34.0,25.0,12.0,1.0
65000.0,95000.0,28.0,30.0,3.0,5.0
120000.0,170000.0,32.0,34.0,7.0,12.0
25000.0,65000.0,24.0,28.0,0.0,3.0
195000.0,120000.0,38.0,32.0,14.0,7.0
215000.0,25000.0,40.0,24.0,16.0,0.0
55000.0,195000.0,27.0,38.0,2.0,14.0
145000.0,215000.0,32.0,40.0,9.0,16.0
75000.0,55000.0,29.0,27.0,4.0,2.0
135000.0,145000.0,33.0,32.0,9.0,9.0
80000.0,75000.0,27.0,29.0,3.0,4.0
185000.0,135000.0,36.0,33.0,13.0,9.0
60000.0,80000.0,25.0,27.0,1.0,3.0
